"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2025","87.30","88.40","88.42","86.32","566.02K","0.00%"
"01/10/2025","89.14","87.20","89.22","87.06","350.84K","2.11%"
"01/13/2025","87.82","89.10","89.10","86.74","266.43K","-1.48%"
"01/14/2025","88.60","87.82","88.96","87.00","335.18K","0.89%"
"01/15/2025","90.40","88.26","90.80","88.22","430.92K","2.03%"
"01/16/2025","88.18","90.00","90.98","87.88","581.52K","-2.46%"
"01/17/2025","90.30","89.50","90.50","88.56","336.00K","2.40%"
"01/20/2025","91.28","90.38","91.80","89.12","234.44K","1.09%"
"01/21/2025","91.72","90.88","91.72","90.24","139.99K","0.48%"
"01/22/2025","91.96","91.78","93.22","91.24","693.68K","0.26%"
"01/23/2025","90.02","92.00","92.00","89.04","316.35K","-2.11%"
"01/24/2025","91.78","90.90","92.12","89.86","320.64K","1.96%"
"01/27/2025","92.08","90.70","92.10","90.20","254.16K","0.33%"
"01/28/2025","92.62","91.98","92.70","90.80","190.83K","0.59%"
"01/29/2025","92.68","92.60","93.80","92.04","250.63K","0.06%"
"01/30/2025","93.56","92.80","94.20","92.70","216.63K","0.95%"
"01/31/2025","94.18","93.80","94.70","93.10","406.66K","0.66%"
"02/03/2025","92.08","92.00","92.70","91.30","208.02K","-2.23%"
"02/04/2025","92.72","92.32","92.72","91.32","153.41K","0.70%"
"02/05/2025","89.70","92.68","93.66","88.92","345.88K","-3.26%"
"02/06/2025","91.94","90.96","91.94","90.30","292.22K","2.50%"
"02/07/2025","93.48","91.70","94.28","90.82","372.29K","1.68%"
"02/10/2025","94.18","94.20","94.56","93.16","121.26K","0.75%"
"02/11/2025","95.80","94.10","96.34","93.64","340.78K","1.72%"
"02/12/2025","96.70","93.52","96.70","92.78","714.18K","0.94%"
"02/13/2025","96.14","97.50","99.50","95.30","721.57K","-0.58%"
"02/14/2025","93.92","96.14","96.14","93.36","656.80K","-2.31%"
"02/17/2025","94.56","93.86","95.56","92.84","480.47K","0.68%"
"02/18/2025","98.68","95.48","98.68","94.24","448.56K","4.36%"
"02/19/2025","97.22","98.58","99.66","96.10","437.95K","-1.48%"
"02/20/2025","98.46","97.00","99.26","96.38","514.06K","1.28%"
"02/21/2025","98.70","98.50","99.82","98.12","488.50K","0.24%"
"02/24/2025","94.84","98.68","98.70","94.52","741.72K","-3.91%"
"02/25/2025","95.72","94.20","96.80","93.58","831.02K","0.93%"
"02/26/2025","97.36","95.72","97.36","95.10","685.68K","1.71%"
